"year"	"month"	"site"	"tmax"	"tmin"	"date"
1983	3	"Donana"	1.45850230414746	0.751228878648233	1983-03-01
1983	4	"Donana"	-1.8638253968254	-0.653634920634921	1983-04-01
1983	5	"Donana"	-3.49916282642089	-2.16275729646697	1983-05-01
1983	6	"Donana"	-1.07944715447155	0.215959349593494	1983-06-01
1983	7	"Donana"	-5.20594807238395	-2.68108575924469	1983-07-01
1983	8	"Donana"	-3.57501966955153	-0.704712824547599	1983-08-01
1983	9	"Donana"	2.88244715447154	1.89350406504065	1983-09-01
1983	10	"Donana"	2.73637480798771	1.49478494623656	1983-10-01
1983	11	"Donana"	0.679642857142857	4.10034920634921	1983-11-01
1983	12	"Donana"	0.966328725038403	0.800606758832565	1983-12-01
1984	1	"Donana"	-0.0778110599078336	-0.0603533026113672	1984-01-01
1984	2	"Donana"	-0.735062603491852	-1.83047729715597	1984-02-01
1984	3	"Donana"	-3.39633640552996	-1.83586789554532	1984-03-01
1984	4	"Donana"	-0.313825396825397	1.56636507936508	1984-04-01
1984	5	"Donana"	-5.56367895545315	-3.30469278033794	1984-05-01
1984	6	"Donana"	-3.72278048780488	-1.29737398373984	1984-06-01
1984	7	"Donana"	-0.0607867820613687	-0.132698662470496	1984-07-01
1984	8	"Donana"	-1.42985837922895	-0.0724547600314707	1984-08-01
1984	9	"Donana"	-0.934219512195124	-0.253162601626015	1984-09-01
1984	10	"Donana"	-0.021689708141322	-1.44715053763441	1984-10-01
1984	11	"Donana"	-1.27035714285714	1.52701587301587	1984-11-01
1984	12	"Donana"	0.579231950844855	1.09092933947773	1984-12-01
1985	1	"Donana"	-1.48103686635945	-1.18938556067588	1985-01-01
1985	2	"Donana"	0.164567938380069	3.20696112648935	1985-02-01
1985	3	"Donana"	-1.67052995391705	-1.90038402457757	1985-03-01
1985	4	"Donana"	-0.49715873015873	0.00636507936507895	1985-04-01
1985	5	"Donana"	-3.24109831029186	-1.85307987711213	1985-05-01
1985	6	"Donana"	-2.56278048780488	-0.490707317073172	1985-06-01
1985	7	"Donana"	-1.73820613690008	0.247946498819826	1985-07-01
1985	8	"Donana"	0.489496459480724	-0.00793863099921276	1985-08-01
1985	9	"Donana"	1.81578048780488	2.12017073170732	1985-09-01
1985	10	"Donana"	2.84927803379416	0.920591397849462	1985-10-01
1985	11	"Donana"	-0.470357142857143	0.500349206349207	1985-11-01
1985	12	"Donana"	-0.469155145929339	0.297380952380952	1985-12-01
1986	1	"Donana"	-0.35200460829493	-1.52486943164363	1986-01-01
1986	2	"Donana"	-1.87114634733422	-0.278753159224937	1986-02-01
1986	3	"Donana"	-1.47698156682028	-0.900384024577573	1986-03-01
1986	4	"Donana"	-4.33049206349206	-3.38696825396825	1986-04-01
1986	5	"Donana"	1.17825652841782	0.850145929339479	1986-05-01
1986	6	"Donana"	-1.57944715447155	-0.510707317073173	1986-06-01
1986	7	"Donana"	-0.496270653029111	0.202785208497246	1986-07-01
1986	8	"Donana"	-1.55889063729347	-1.51116443745083	1986-08-01
1986	9	"Donana"	-1.06755284552846	1.42017073170732	1986-09-01
1986	10	"Donana"	-0.0378187403993866	1.35284946236559	1986-10-01
1986	11	"Donana"	0.26297619047619	-0.52631746031746	1986-11-01
1986	12	"Donana"	-0.114316436251919	-1.72197388632873	1986-12-01
1987	1	"Donana"	-0.981036866359447	-0.395837173579109	1987-01-01
1987	2	"Donana"	-0.531860633048502	-0.0573245877963655	1987-02-01
1987	3	"Donana"	1.55527649769585	0.280261136712749	1987-03-01
1987	4	"Donana"	1.40284126984127	0.339698412698412	1987-04-01
1987	5	"Donana"	0.871804915514594	-1.18856374807988	1987-05-01
1987	6	"Donana"	1.53721951219512	-0.350707317073173	1987-06-01
1987	7	"Donana"	-1.15756097560976	0.486656176239181	1987-07-01
1987	8	"Donana"	-1.55889063729347	0.385609756097562	1987-08-01
1987	9	"Donana"	3.14911382113821	1.57017073170732	1987-09-01
1987	10	"Donana"	-3.23136712749616	-1.20521505376344	1987-10-01
1987	11	"Donana"	-0.0870238095238096	-0.579650793650793	1987-11-01
1987	12	"Donana"	1.4663287250384	2.80383256528418	1987-12-01
1988	1	"Donana"	0.857672811059908	1.73964669738863	1988-01-01
1988	2	"Donana"	-0.431614327629783	-0.0994428143973508	1988-02-01
1988	3	"Donana"	2.32947004608295	-0.790706605222735	1988-03-01
1988	4	"Donana"	1.3861746031746	-0.236968253968254	1988-04-01
1988	5	"Donana"	-1.41851766513057	-0.827273425499231	1988-05-01
1988	6	"Donana"	-2.84611382113821	-1.32404065040651	1988-06-01
1988	7	"Donana"	0.32630999213218	-2.8843115656963	1988-07-01
1988	8	"Donana"	1.60239968528718	-4.17568056648308	1988-08-01
1988	9	"Donana"	3.28578048780488	-0.279829268292682	1988-09-01
1988	10	"Donana"	0.100890937019968	0.268978494623655	1988-10-01
1988	11	"Donana"	-0.26702380952381	2.22368253968254	1988-11-01
1988	12	"Donana"	0.00181259600614543	-2.3155222734255	1988-12-01
1989	1	"Donana"	1.00283410138249	-0.666804915514593	1989-01-01
1989	2	"Donana"	1.43242508123721	0.692675412203634	1989-02-01
1989	3	"Donana"	2.70043778801843	-0.0939324116743475	1989-03-01
1989	4	"Donana"	-0.730492063492063	-1.81363492063492	1989-04-01
1989	5	"Donana"	2.08148233486943	-0.227273425499231	1989-05-01
1989	6	"Donana"	2.18721951219512	0.0326260162601612	1989-06-01
1989	7	"Donana"	2.01985837922895	1.5414948859166	1989-07-01
1989	8	"Donana"	-0.123406766325728	0.521093627065303	1989-08-01
1989	9	"Donana"	0.382447154471543	-0.716495934959348	1989-09-01
1989	10	"Donana"	2.36540706605223	0.991559139784946	1989-10-01
1989	11	"Donana"	1.04630952380952	1.21701587301587	1989-11-01
1989	12	"Donana"	1.93407066052227	3.65221966205837	1989-12-01
1990	1	"Donana"	-0.413294930875576	0.517066052227342	1990-01-01
1990	2	"Donana"	2.7431393669515	1.49624684077506	1990-02-01
1990	3	"Donana"	1.35527649769585	1.96090629800307	1990-03-01
1990	4	"Donana"	0.50284126984127	-0.766968253968254	1990-04-01
1990	5	"Donana"	2.05245007680492	0.708210445468511	1990-05-01
1990	6	"Donana"	-0.529447154471546	-0.727373983739839	1990-06-01
1990	7	"Donana"	2.00372934697089	1.35762391817466	1990-07-01
1990	8	"Donana"	1.44110936270653	1.08883556254917	1990-08-01
1990	9	"Donana"	0.982447154471543	1.66683739837398	1990-09-01
1990	10	"Donana"	-0.537818740399387	-0.0600537634408604	1990-10-01
1990	11	"Donana"	-0.700357142857143	-0.779650793650793	1990-11-01
1990	12	"Donana"	-1.58205837173579	-1.04455453149002	1990-12-01
1991	1	"Donana"	-0.090714285714285	-0.202288786482335	1991-01-01
1991	2	"Donana"	-2.30328920447707	-1.37161030208208	1991-02-01
1991	3	"Donana"	-1.4576267281106	0.493164362519201	1991-03-01
1991	4	"Donana"	-0.83715873015873	-1.16696825396825	1991-04-01
1991	5	"Donana"	1.05890168970814	-0.749854070660522	1991-05-01
1991	6	"Donana"	2.17721951219512	0.415959349593494	1991-06-01
1991	7	"Donana"	1.57792289535799	0.867301337529504	1991-07-01
1991	8	"Donana"	2.97659323367427	1.31786782061369	1991-08-01
1991	9	"Donana"	1.61244715447154	1.13350406504065	1991-09-01
1991	10	"Donana"	-2.34427035330261	-1.5697311827957	1991-10-01
1991	11	"Donana"	-0.0270238095238093	-0.952984126984126	1991-11-01
1991	12	"Donana"	-0.149800307219661	0.871574500768049	1991-12-01
1992	1	"Donana"	-0.222972350230414	-1.30551459293395	1992-01-01
1992	2	"Donana"	1.55804084478401	-0.554615228190454	1992-02-01
1992	3	"Donana"	1.65205069124424	0.060906298003072	1992-03-01
1992	4	"Donana"	2.65284126984127	0.666365079365079	1992-04-01
1992	5	"Donana"	2.24277265745008	1.52756528417819	1992-05-01
1992	6	"Donana"	-4.40944715447155	-1.52404065040651	1992-06-01
1992	7	"Donana"	1.21018095987412	1.00601101494886	1992-07-01
1992	8	"Donana"	0.899173878835563	0.785609756097561	1992-08-01
1992	9	"Donana"	0.852447154471543	-0.473162601626015	1992-09-01
1992	10	"Donana"	-2.75717357910906	-2.09876344086022	1992-10-01
1992	11	"Donana"	1.43297619047619	-0.30631746031746	1992-11-01
1992	12	"Donana"	0.0372964669738871	0.781251920122888	1992-12-01
1993	1	"Donana"	0.315737327188941	-1.70551459293395	1993-01-01
1993	2	"Donana"	0.625282224094355	0.0998182693464915	1993-02-01
1993	3	"Donana"	0.406889400921657	0.235099846390169	1993-03-01
1993	4	"Donana"	-0.543825396825396	-1.42030158730159	1993-04-01
1993	5	"Donana"	-2.36045314900154	-0.601466973886328	1993-05-01
1993	6	"Donana"	-0.449447154471545	0.0359593495934942	1993-06-01
1993	7	"Donana"	2.04566483084186	0.954398111723052	1993-07-01
1993	8	"Donana"	-0.468568056648308	0.585609756097562	1993-08-01
1993	9	"Donana"	-2.03421951219512	-2.08649593495935	1993-09-01
1993	10	"Donana"	-3.78298003072197	-1.41489247311828	1993-10-01
1993	11	"Donana"	-1.34702380952381	0.47368253968254	1993-11-01
1993	12	"Donana"	0.805038402457758	-0.367135176651306	1993-12-01
1994	1	"Donana"	0.206059907834102	0.100937019969278	1994-01-01
1994	2	"Donana"	-0.289003490191359	-1.25018173065351	1994-02-01
1994	3	"Donana"	2.39398617511521	1.38993855606759	1994-03-01
1994	4	"Donana"	0.616174603174603	-0.173634920634921	1994-04-01
1994	5	"Donana"	-0.683033794162826	0.398533026113672	1994-05-01
1994	6	"Donana"	2.14388617886179	1.06929268292683	1994-06-01
1994	7	"Donana"	2.86501966955153	0.989881982690794	1994-07-01
1994	8	"Donana"	1.67336742722266	0.830771046420142	1994-08-01
1994	9	"Donana"	0.0191138211382102	-1.13316260162602	1994-09-01
1994	10	"Donana"	0.468632872503839	1.41736559139785	1994-10-01
1994	11	"Donana"	1.73964285714286	1.92701587301587	1994-11-01
1994	12	"Donana"	0.205038402457758	-0.709070660522273	1994-12-01
1995	1	"Donana"	0.335092165898618	-0.789385560675883	1995-01-01
1995	2	"Donana"	1.87528222409435	1.46410398363221	1995-02-01
1995	3	"Donana"	2.17463133640553	0.551228878648233	1995-03-01
1995	4	"Donana"	2.92950793650794	0.426365079365079	1995-04-01
1995	5	"Donana"	4.51051459293395	2.4307910906298	1995-05-01
1995	6	"Donana"	-1.04278048780488	0.375959349593494	1995-06-01
1995	7	"Donana"	1.7553422501967	1.18343036978757	1995-07-01
1995	8	"Donana"	1.27981904012589	1.19851298190401	1995-08-01
1995	8	"Zackenberg"	-1.48238310708899	-1.76793363499246	1995-08-01
1995	9	"Donana"	-1.06088617886179	-0.946495934959349	1995-09-01
1995	9	"Zackenberg"	-0.674545454545454	-0.532727272727273	1995-09-01
1995	10	"Donana"	3.13960061443932	1.48188172043011	1995-10-01
1995	10	"Zackenberg"	-3.61129032258064	-2.77976539589443	1995-10-01
1995	11	"Donana"	1.91297619047619	3.26034920634921	1995-11-01
1995	11	"Zackenberg"	1.14090909090909	-0.347121212121214	1995-11-01
1995	12	"Donana"	0.456651305683565	3.21350998463902	1995-12-01
1995	12	"Zackenberg"	-2.73695014662757	-3.77800586510264	1995-12-01
1996	1	"Donana"	-0.361682027649769	3.55254992319508	1996-01-01
1996	1	"Zackenberg"	0.7284178187404	-0.594316436251921	1996-01-01
1996	2	"Donana"	-1.29023501728496	-1.05806350405252	1996-02-01
1996	2	"Zackenberg"	-0.568146987112504	-0.274799721351444	1996-02-01
1996	3	"Donana"	-0.922142857142859	0.706067588325653	1996-03-01
1996	3	"Zackenberg"	5.7431643625192	3.88863287250384	1996-03-01
1996	4	"Donana"	1.0161746031746	1.48636507936508	1996-04-01
1996	4	"Zackenberg"	2.90698412698413	2.89984126984127	1996-04-01
1996	5	"Donana"	-0.921743471582181	0.424339477726575	1996-05-01
1996	5	"Zackenberg"	0.0153609831029186	-0.763594470046084	1996-05-01
1996	6	"Donana"	2.54388617886179	1.83595934959349	1996-06-01
1996	6	"Zackenberg"	-0.543492063492064	-0.421587301587302	1996-06-01
1996	7	"Donana"	0.0069551534225024	1.34472069236821	1996-07-01
1996	7	"Zackenberg"	-0.643778801843319	-0.527649769585253	1996-07-01
1996	8	"Donana"	-2.17824547600315	-0.962777340676632	1996-08-01
1996	8	"Zackenberg"	-0.687621202327085	-1.05698125404008	1996-08-01
1996	9	"Donana"	-2.26088617886179	-0.933162601626015	1996-09-01
1996	9	"Zackenberg"	-0.561212121212121	-0.862727272727273	1996-09-01
1996	10	"Donana"	0.694439324116742	-0.00198924731182827	1996-10-01
1996	10	"Zackenberg"	-1.60483870967742	-1.83460410557185	1996-10-01
1996	11	"Donana"	0.312976190476191	-0.0463174603174597	1996-11-01
1996	11	"Zackenberg"	2.21090909090909	2.08954545454545	1996-11-01
1996	12	"Donana"	-0.878832565284178	1.76189708141321	1996-12-01
1996	12	"Zackenberg"	-3.56920821114369	-3.24897360703812	1996-12-01
1997	1	"Donana"	-0.0842626728110593	1.73319508448541	1997-01-01
1997	1	"Zackenberg"	-2.17803379416283	-4.06850998463902	1997-01-01
1997	2	"Donana"	3.17171079552293	1.69624684077506	1997-02-01
1997	2	"Zackenberg"	-1.44105339105339	-0.3261544011544	1997-02-01
1997	3	"Donana"	4.70366359447004	1.6931643625192	1997-03-01
1997	3	"Zackenberg"	0.0947772657450082	0.146697388632873	1997-03-01
1997	4	"Donana"	3.22950793650794	2.81303174603175	1997-04-01
1997	4	"Zackenberg"	0.713650793650794	1.0631746031746	1997-04-01
1997	5	"Donana"	-0.179807987711213	0.54046850998464	1997-05-01
1997	5	"Zackenberg"	-0.678187403993856	-2.23456221198157	1997-05-01
1997	6	"Donana"	-1.66944715447155	-0.550707317073173	1997-06-01
1997	6	"Zackenberg"	-0.43015873015873	0.558412698412698	1997-06-01
1997	7	"Donana"	-2.20594807238395	-0.274634146341465	1997-07-01
1997	7	"Zackenberg"	-3.02442396313364	-2.1147465437788	1997-07-01
1997	8	"Donana"	-0.955664830841856	0.540448465774981	1997-08-01
1997	8	"Zackenberg"	-0.0284046124653337	-0.537396000583856	1997-08-01
1997	9	"Donana"	0.572447154471543	1.48017073170732	1997-09-01
1997	9	"Zackenberg"	-2.81787878787879	-3.38272727272727	1997-09-01
1997	10	"Donana"	1.39766513056836	2.37865591397849	1997-10-01
1997	10	"Zackenberg"	-1.21774193548387	-1.55073313782991	1997-10-01
1997	11	"Donana"	-0.44702380952381	2.09368253968254	1997-11-01
1997	11	"Zackenberg"	-2.97575757575758	-1.81378787878788	1997-11-01
1997	12	"Donana"	-0.827219662058371	1.05221966205837	1997-12-01
1997	12	"Zackenberg"	2.19208211143695	-0.0328445747800601	1997-12-01
1998	1	"Donana"	0.135092165898618	1.01061443932412	1998-01-01
1998	1	"Zackenberg"	-3.41351766513057	-2.02334869431644	1998-01-01
1998	2	"Donana"	1.62528222409436	2.82838969791792	1998-02-01
1998	2	"Zackenberg"	0.466089466089466	0.3488455988456	1998-02-01
1998	3	"Donana"	3.09721198156682	0.396390168970814	1998-03-01
1998	3	"Zackenberg"	1.91090629800307	2.34992319508449	1998-03-01
1998	4	"Donana"	-1.03049206349206	-0.660301587301588	1998-04-01
1998	4	"Zackenberg"	1.03031746031746	1.14650793650794	1998-04-01
1998	5	"Donana"	-1.7023886328725	0.217887864823349	1998-05-01
1998	5	"Zackenberg"	-1.24270353302611	-2.05391705069124	1998-05-01
1998	6	"Donana"	0.950552845528454	0.629292682926828	1998-06-01
1998	6	"Zackenberg"	-2.08015873015873	-0.671587301587302	1998-06-01
1998	7	"Donana"	0.70372934697089	0.467301337529504	1998-07-01
1998	7	"Zackenberg"	-2.07926267281106	-1.25345622119816	1998-07-01
1998	8	"Donana"	1.14433516915814	1.03722265932337	1998-08-01
1998	8	"Zackenberg"	-1.25421106407824	0.201313676835498	1998-08-01
1998	9	"Donana"	-0.48088617886179	0.706837398373985	1998-09-01
1998	9	"Zackenberg"	-1.71121212121212	-1.42939393939394	1998-09-01
1998	10	"Donana"	1.01701996927803	-1.84715053763441	1998-10-01
1998	10	"Zackenberg"	-0.133870967741935	0.442815249266861	1998-10-01
1998	11	"Donana"	1.58630952380952	0.31368253968254	1998-11-01
1998	11	"Zackenberg"	1.80090909090909	1.48287878787879	1998-11-01
1998	12	"Donana"	0.637296466973887	-2.54778033794163	1998-12-01
1998	12	"Zackenberg"	-4.48211143695015	-3.616715542522	1998-12-01
1999	1	"Donana"	0.606059907834102	-0.808740399385561	1999-01-01
1999	1	"Zackenberg"	-3.87803379416283	-3.35560675883257	1999-01-01
1999	2	"Donana"	0.610996509808641	-2.42161030208208	1999-02-01
1999	2	"Zackenberg"	0.0732323232323237	0.155988455988457	1999-02-01
1999	3	"Donana"	0.83269585253456	0.0609062980030719	1999-03-01
1999	3	"Zackenberg"	1.4431643625192	1.13379416282642	1999-03-01
1999	4	"Donana"	3.00284126984127	0.666365079365079	1999-04-01
1999	4	"Zackenberg"	-0.256349206349207	-2.00349206349206	1999-04-01
1999	5	"Donana"	2.23309523809524	0.895307219662059	1999-05-01
1999	5	"Zackenberg"	0.457296466973886	1.06866359447005	1999-05-01
1999	6	"Donana"	2.39721951219512	0.422626016260161	1999-06-01
1999	6	"Zackenberg"	-0.673492063492064	-0.738253968253968	1999-06-01
1999	7	"Donana"	-0.0898190401258839	0.902785208497246	1999-07-01
1999	7	"Zackenberg"	-0.108294930875577	0.00138248847926275	1999-07-01
1999	8	"Donana"	-0.191148701809599	0.0114162077104648	1999-08-01
1999	8	"Zackenberg"	-2.97356590278791	-1.63417019413224	1999-08-01
1999	9	"Donana"	-1.33421951219512	-0.446495934959348	1999-09-01
1999	9	"Zackenberg"	-0.0345454545454544	-0.0227272727272727	1999-09-01
1999	10	"Donana"	-1.04749615975423	1.38510752688172	1999-10-01
1999	10	"Zackenberg"	-0.475806451612903	-1.37653958944282	1999-10-01
1999	11	"Donana"	-0.647023809523809	-1.82631746031746	1999-11-01
1999	11	"Zackenberg"	2.48090909090909	2.03287878787879	1999-11-01
1999	12	"Donana"	-0.0723809523809514	1.09738095238095	1999-12-01
1999	12	"Zackenberg"	-3.83049853372434	-2.45542521994135	1999-12-01
2000	1	"Donana"	-0.239101382488479	-1.22164362519201	2000-01-01
2000	1	"Zackenberg"	1.28970814132104	-0.0104454685099859	2000-01-01
2000	2	"Donana"	4.29597187926677	0.990212358016442	2000-02-01
2000	2	"Zackenberg"	0.0939219784047373	1.13209683037269	2000-02-01
2000	3	"Donana"	2.03914746543779	0.144777265745008	2000-03-01
2000	3	"Zackenberg"	-1.80522273425499	-1.35007680491551	2000-03-01
2000	4	"Donana"	-2.35049206349206	-0.653634920634921	2000-04-01
2000	4	"Zackenberg"	-1.31968253968254	-2.4168253968254	2000-04-01
2000	5	"Donana"	0.471804915514593	1.05014592933948	2000-05-01
2000	5	"Zackenberg"	-1.5652841781874	-0.434562211981567	2000-05-01
2000	6	"Donana"	2.47055284552845	1.00929268292683	2000-06-01
2000	6	"Zackenberg"	-0.336825396825397	-0.798253968253968	2000-06-01
2000	7	"Donana"	0.606955153422503	-0.668182533438239	2000-07-01
2000	7	"Zackenberg"	-1.02764976958525	-1.18248847926267	2000-07-01
2000	8	"Donana"	0.976593233674273	0.0952871754524006	2000-08-01
2000	8	"Zackenberg"	-0.967114289884689	-1.35352503284192	2000-08-01
2000	9	"Donana"	0.99911382113821	-0.326495934959348	2000-09-01
2000	9	"Zackenberg"	-1.28787878787879	-1.15272727272727	2000-09-01
2000	10	"Donana"	0.539600614439323	-1.49231182795699	2000-10-01
2000	10	"Zackenberg"	0.269354838709678	0.258944281524926	2000-10-01
2000	11	"Donana"	-0.933690476190476	0.227015873015874	2000-11-01
2000	11	"Zackenberg"	-2.25909090909091	-1.86378787878788	2000-11-01
2000	12	"Donana"	-0.0788325652841773	1.74899385560676	2000-12-01
2000	12	"Zackenberg"	-4.27888563049853	-4.63929618768329	2000-12-01
2001	1	"Donana"	-0.187488479262672	2.15900153609831	2001-01-01
2001	1	"Zackenberg"	-2.36513056835637	-1.89431643625192	2001-01-01
2001	2	"Donana"	0.968139366951498	1.52124684077506	2001-02-01
2001	2	"Zackenberg"	-0.96605339105339	-1.5761544011544	2001-02-01
2001	3	"Donana"	0.129470046082948	2.48026113671275	2001-03-01
2001	3	"Zackenberg"	-3.97941628264209	-3.87588325652842	2001-03-01
2001	4	"Donana"	2.14284126984127	0.246365079365079	2001-04-01
2001	4	"Zackenberg"	-5.09634920634921	-5.34349206349206	2001-04-01
2001	5	"Donana"	0.665353302611368	0.0759523809523818	2001-05-01
2001	5	"Zackenberg"	-1.05560675883257	-1.93778801843318	2001-05-01
2001	6	"Donana"	3.67721951219512	0.909292682926828	2001-06-01
2001	6	"Zackenberg"	0.133174603174603	-0.714920634920635	2001-06-01
2001	7	"Donana"	-0.889819040125884	-0.590763178599528	2001-07-01
2001	7	"Zackenberg"	-1.88571428571429	-1.01152073732719	2001-07-01
2001	8	"Donana"	0.524980330448466	0.385609756097562	2001-08-01
2001	8	"Zackenberg"	0.181272806889505	0.575507225222595	2001-08-01
2001	9	"Donana"	-1.14088617886179	0.360170731707319	2001-09-01
2001	9	"Zackenberg"	0.612121212121212	0.383939393939394	2001-09-01
2001	10	"Donana"	0.281536098310291	1.70123655913978	2001-10-01
2001	10	"Zackenberg"	0.640322580645162	0.565395894428152	2001-10-01
